# Nombre: Israel Garcia
# Tarea: LeftFoot
# Tipo: Moving
# Fecha: 2025-04-04 13:59:12
# DuraciÃ³n: 20
Timestamp,Canal4_Alpha,Canal4_Beta,Canal5_Alpha,Canal5_Beta
9882.004665400002,0.0002519841698701,-2.524721539889244e-05,-0.0006302408417871,-7.040175813053266e-06
9882.014665400002,0.00023509509020529047,-7.32744492608621e-05,-0.0006164725191402476,-9.573609568374307e-05
9882.024665400002,0.00021394737900099503,-0.00011798178208885063,-0.0005882875497016249,-0.00017372521388580998
9882.034665400002,0.00018839109912035802,-0.00015262789210812185,-0.0005447904743080241,-0.0002242898558893626
9882.1557879,0.00015807880189903106,-0.00017291974676388128,-0.00048545340902745546,-0.00023707020730504935
9882.1657879,0.00012276529726930498,-0.00017717665778936006,-0.00041057706842307046,-0.00021026257485685213
9882.175787900002,8.241377456806871e-05,-0.00016664132118547197,-0.0003216383936128669,-0.00015277111426140292
9882.185787900002,3.7258431880937176e-05,-0.00014476324133214056,-0.00022145476208018146,-8.29602031754005e-05
9882.195787900002,-1.2151634538782723e-05,-0.00011571352204945759,-0.00011414137959294046,-2.346545386845069e-05
9882.205787900002,-6.491606719292917e-05,-8.298211398231526e-05,-4.87915397314461e-06,6.459510476857288e-06
9882.215787900002,-0.00011975294806913824,-4.881989810406439e-05,0.00010046351604497505,-1.7566584308937746e-06
9882.225787900004,-0.0001749818703527397,-1.4669797085471132e-05,0.00019580014733762514,-4.2075288037459694e-05
9882.3044642,-0.00022853179588807563,1.793319688356277e-05,0.0002753313528334575,-9.52650413245882e-05
9882.3144642,-0.0002779843879675218,4.6749811995212696e-05,0.0003340358518743404,-0.00013562363089217292
9882.3244642,-0.00032065945729480645,6.897036474484187e-05,0.0003681048580947792,-0.0001406762614515641
9882.3344642,-0.0003537445130105914,8.200432978870199e-05,0.00037528529316664243,-0.00010000963426606973
9882.3444642,-0.00037446574146449656,8.442684029150023e-05,0.0003551054726705287,-1.959806826131252e-05
9882.354464200002,-0.00038029228708086023,7.653250056964515e-05,0.00030896591657049265,8.00698739757406e-05
9882.364464200002,-0.00036916047947437546,6.021816449827199e-05,0.00024008806385176162,0.00017110357392520367
9882.374464200002,-0.0003397008005127886,3.830374736945611e-05,0.00015332411574376948,0.00022760205977154932
9882.4288674,-0.0002914476637490927,1.3677726168152304e-05,5.484111013743277e-05,0.00023379132905004945
9882.4388674,-0.00022501034638811832,-1.1303133738425258e-05,-4.829879745823202e-05,0.0001882216254884935
9882.4488674,-0.00014218366311215833,-3.491519117580323e-05,-0.00014863248133935514,0.00010308286100652884
9882.4588674,-4.597986960838746e-05,-5.572958849208442e-05,-0.00023882949229458989,-4.548908257012295e-07
9882.4688674,5.9431495771078955e-05,-7.215043757160907e-05,-0.0003122268417472663,-9.876969139434803e-05
9882.4788674,0.00016888210134168578,-8.220782084851917e-05,-0.0003633255675677894,-0.00017189347139694134
9882.4888674,0.00027645942949556016,-8.381231913999818e-05,-0.00038821135444903546,-0.00020756682077172425
9882.4988674,0.000375845942538639,-7.538267936142644e-05,-0.0003848658284126622,-0.00020263808359803758
9882.5622516,0.0004607225289580526,-5.653243843161872e-05,-0.0003533413624240763,-0.00016211250446394925
9882.5722516,0.0005252091838045873,-2.8485980348818617e-05,-0.0002957795121843345,-9.670126517785818e-05
9882.5822516,0.0005643110418241826,5.926873750440714e-06,-0.00021626404977510166,-1.9870187210219276e-05
9882.5922516,0.0005743346719669818,4.2629116624353324e-05,-0.00012051588099317133,5.4777004220386757e-05
9882.6022516,0.0005532384614969095,7.683576498141887e-05,-1.5454394111392316e-05,0.00011533941545100022
9882.6122516,0.0005008829588960138,0.00010365609148880735,9.13372678510662e-05,0.00015274825689004593
9882.622251600002,0.00041915264467704374,0.0001187589899262097,0.00019219738047003093,0.00016161848433108016
9882.632251600002,0.0003119297889751432,0.00011913925226781509,0.00027997152543480624,0.00014117435181472296
9882.6927728,0.00018491336420438758,0.0001039043317036931,0.00034854986809635085,9.603473456468188e-05
9882.7027728,4.5289412257027404e-05,7.479784469606022e-05,0.00039331163888768606,3.606777303655442e-05
9882.7127728,-9.872806591234133e-05,3.607723922201354e-05,0.00041144187851221753,-2.5419132982034037e-05
9882.722772800002,-0.00023845506733624744,-6.453145725603291e-06,0.0004020978650372196,-7.502533243854823e-05
